payment_id,order_id,payment_date,payment_method,payment_status
74133,74133,2023-12-15,UPI,Success
74134,74134,2023-07-02,COD,Success
74135,74135,2023-04-08,Card,Success
74136,74136,2024-11-21,UPI,Success
74137,74137,2024-09-03,Card,Success
74138,74138,2024-04-17,UPI,Success
74139,74139,2024-10-26,UPI,Success
74140,74140,2022-11-01,NetBanking,Success
74141,74141,2023-01-01,COD,Pending
74142,74142,2023-10-28,Card,Success
74143,74143,2022-04-15,Wallet,Success
74144,74144,2024-12-31,UPI,Success
74145,74145,2023-05-05,Wallet,Success
74146,74146,2023-10-09,NetBanking,Success
74147,74147,2022-03-24,UPI,Success
74148,74148,2022-10-22,Wallet,Success
74149,74149,2023-10-25,COD,Pending
74150,74150,2022-11-30,NetBanking,Failed
74151,74151,2024-06-05,Card,Failed
74152,74152,2024-07-15,UPI,Success
74153,74153,2024-12-31,Card,Failed
74154,74154,2022-08-22,Card,Success
74155,74155,2023-05-19,UPI,Success
74156,74156,2022-12-21,Card,Success
74157,74157,2022-01-25,Card,Success
74158,74158,2023-09-08,UPI,Success
74159,74159,2022-10-03,COD,Success
74160,74160,2024-10-19,Card,Failed
74161,74161,2022-10-29,UPI,Success
74162,74162,2024-03-13,NetBanking,Success
74163,74163,2024-09-01,NetBanking,Success
74164,74164,2023-08-12,Card,Success
74165,74165,2024-04-13,UPI,Success
74166,74166,2024-10-10,UPI,Failed
74167,74167,2024-07-13,UPI,Pending
74168,74168,2022-11-07,Wallet,Failed
74169,74169,2022-12-15,UPI,Failed
74170,74170,2022-08-15,UPI,Success
74171,74171,2023-05-20,UPI,Success
74172,74172,2023-11-18,UPI,Success
74173,74173,2024-10-15,UPI,Success
74174,74174,2022-03-05,Card,Success
74175,74175,2023-10-01,Card,Success
74176,74176,2022-11-13,NetBanking,Success
74177,74177,2022-09-17,COD,Success
74178,74178,2024-05-21,UPI,Success
74179,74179,2023-04-06,Wallet,Success
74180,74180,2023-07-08,NetBanking,Failed
74181,74181,2023-11-15,UPI,Failed
74182,74182,2022-03-06,Card,Success
74183,74183,2023-09-12,Wallet,Success
74184,74184,2023-02-28,Card,Success
74185,74185,2023-11-02,Card,Pending
74186,74186,2023-02-25,COD,Success
74187,74187,2023-12-09,UPI,Success
74188,74188,2024-12-12,Card,Failed
74189,74189,2023-10-07,UPI,Success
74190,74190,2023-01-18,UPI,Success
74191,74191,2023-01-19,UPI,Success
74192,74192,2022-11-26,Card,Success
74193,74193,2024-11-15,UPI,Success
74194,74194,2023-01-29,Card,Success
74195,74195,2022-08-23,UPI,Success
74196,74196,2022-02-12,NetBanking,Success
74197,74197,2023-07-02,COD,Success
74198,74198,2024-04-05,UPI,Success
74199,74199,2024-08-10,UPI,Failed
74200,74200,2023-10-01,UPI,Failed
74201,74201,2023-05-14,NetBanking,Failed
74202,74202,2024-12-17,UPI,Success
74203,74203,2023-04-07,UPI,Success
74204,74204,2023-12-31,NetBanking,Success
74205,74205,2023-10-03,UPI,Failed
74206,74206,2022-04-14,UPI,Success
74207,74207,2023-07-29,Card,Success
74208,74208,2022-06-26,UPI,Success
74209,74209,2022-12-12,UPI,Success
74210,74210,2022-02-24,UPI,Success
74211,74211,2024-10-31,Wallet,Success
74212,74212,2023-05-29,NetBanking,Success
74213,74213,2022-03-16,Card,Success
74214,74214,2022-05-10,Card,Success
74215,74215,2023-11-06,UPI,Success
74216,74216,2024-10-30,UPI,Success
74217,74217,2022-06-20,COD,Success
74218,74218,2024-11-26,UPI,Success
74219,74219,2023-10-12,NetBanking,Failed
74220,74220,2022-11-18,Card,Failed
74221,74221,2024-10-20,NetBanking,Success
74222,74222,2023-12-22,NetBanking,Success
74223,74223,2022-07-13,Card,Success
74224,74224,2022-08-18,Card,Success
74225,74225,2022-08-30,UPI,Success
74226,74226,2024-12-28,Card,Success
74227,74227,2024-05-15,Card,Success
74228,74228,2022-10-17,Wallet,Success
74229,74229,2024-08-03,Card,Success
74230,74230,2024-10-22,Card,Success
74231,74231,2022-07-30,NetBanking,Success
74232,74232,2024-05-23,COD,Success
74233,74233,2023-12-08,Card,Success
74234,74234,2023-12-26,Card,Failed
74235,74235,2023-04-03,COD,Pending
74236,74236,2024-09-04,UPI,Success
74237,74237,2022-10-09,UPI,Failed
74238,74238,2024-11-09,NetBanking,Failed
74239,74239,2023-01-25,UPI,Success
74240,74240,2024-05-20,Card,Success
74241,74241,2023-07-30,NetBanking,Success
74242,74242,2022-10-08,Card,Success
74243,74243,2023-09-26,NetBanking,Success
74244,74244,2022-10-18,Wallet,Success
74245,74245,2022-04-14,COD,Success
74246,74246,2023-11-05,NetBanking,Success
74247,74247,2024-06-09,Wallet,Failed
74248,74248,2022-10-09,UPI,Success
74249,74249,2022-11-13,Card,Failed
74250,74250,2023-09-22,NetBanking,Success
74251,74251,2023-08-01,UPI,Success
74252,74252,2022-05-21,UPI,Success
74253,74253,2022-08-02,COD,Failed
74254,74254,2024-11-15,UPI,Success
74255,74255,2024-10-20,Card,Success
74256,74256,2024-11-16,COD,Success
74257,74257,2023-12-06,Card,Success
74258,74258,2023-11-18,UPI,Success
74259,74259,2023-07-08,UPI,Success
74260,74260,2022-05-03,UPI,Success
74261,74261,2023-11-26,UPI,Success
74262,74262,2023-04-24,Wallet,Success
74263,74263,2024-04-10,UPI,Success
74264,74264,2024-05-23,UPI,Success
74265,74265,2024-08-19,UPI,Success
74266,74266,2022-08-16,Card,Pending
74267,74267,2023-03-18,Card,Success
74268,74268,2024-12-25,UPI,Success
74269,74269,2023-10-16,Card,Success
74270,74270,2023-12-21,UPI,Success
74271,74271,2024-07-30,COD,Success
74272,74272,2024-03-14,UPI,Success
74273,74273,2024-10-22,Card,Success
74274,74274,2024-08-17,Card,Pending
74275,74275,2022-11-14,NetBanking,Success
74276,74276,2022-10-23,UPI,Success
74277,74277,2024-12-18,UPI,Success
74278,74278,2024-10-18,UPI,Success
74279,74279,2023-10-18,NetBanking,Success
74280,74280,2024-05-03,UPI,Success
74281,74281,2023-10-03,UPI,Success
74282,74282,2023-12-20,Card,Success
74283,74283,2023-12-25,Card,Success
74284,74284,2022-07-07,UPI,Success
74285,74285,2023-03-14,UPI,Success
74286,74286,2023-02-02,COD,Success
74287,74287,2023-09-16,UPI,Success
74288,74288,2024-11-18,NetBanking,Success
74289,74289,2023-12-13,Wallet,Success
74290,74290,2023-12-03,UPI,Success
74291,74291,2023-04-30,NetBanking,Success
74292,74292,2022-12-31,UPI,Pending
74293,74293,2022-11-07,UPI,Success
74294,74294,2022-01-04,Wallet,Success
74295,74295,2023-12-12,Card,Success
74296,74296,2024-01-13,Card,Success
74297,74297,2024-11-07,Card,Success
74298,74298,2024-11-09,UPI,Success
74299,74299,2024-10-29,Wallet,Success
74300,74300,2023-12-17,Card,Success
74301,74301,2023-04-24,UPI,Success
74302,74302,2022-12-27,Wallet,Success
74303,74303,2022-09-04,Card,Success
74304,74304,2022-12-16,Wallet,Success
74305,74305,2022-12-18,Card,Success
74306,74306,2023-08-31,Card,Success
74307,74307,2023-12-24,NetBanking,Success
74308,74308,2023-05-01,NetBanking,Success
74309,74309,2024-04-19,UPI,Failed
74310,74310,2024-12-20,UPI,Success
74311,74311,2024-10-13,COD,Success
74312,74312,2023-06-12,UPI,Success
74313,74313,2024-03-26,NetBanking,Success
74314,74314,2024-12-10,Wallet,Success
74315,74315,2022-11-03,Wallet,Success
74316,74316,2024-04-21,UPI,Success
74317,74317,2023-08-15,UPI,Success
74318,74318,2024-03-29,Card,Success
74319,74319,2022-12-26,NetBanking,Success
74320,74320,2024-11-26,NetBanking,Failed
74321,74321,2024-08-19,Card,Success
74322,74322,2023-03-15,UPI,Success
74323,74323,2022-12-29,UPI,Success
74324,74324,2023-11-12,UPI,Success
74325,74325,2024-01-27,Card,Failed
74326,74326,2024-11-23,NetBanking,Success
74327,74327,2024-06-27,UPI,Success
74328,74328,2022-12-20,NetBanking,Success
74329,74329,2023-05-03,COD,Success
74330,74330,2023-08-06,UPI,Success
74331,74331,2023-10-25,COD,Success
74332,74332,2024-05-13,Card,Success
74333,74333,2024-08-18,Card,Failed
74334,74334,2022-06-29,UPI,Success
74335,74335,2023-02-13,Wallet,Success
74336,74336,2024-08-25,UPI,Success
74337,74337,2023-05-16,Card,Success
74338,74338,2024-11-26,UPI,Pending
74339,74339,2024-08-14,COD,Success
74340,74340,2024-12-31,COD,Pending
74341,74341,2023-10-11,NetBanking,Success
74342,74342,2023-08-05,Card,Success
74343,74343,2023-10-17,COD,Success
74344,74344,2024-02-08,NetBanking,Pending
74345,74345,2022-10-05,Card,Success
74346,74346,2023-01-19,UPI,Success
74347,74347,2022-10-26,COD,Success
74348,74348,2022-05-23,Card,Success
74349,74349,2024-08-12,Card,Success
74350,74350,2023-11-25,Card,Success
74351,74351,2023-12-25,UPI,Success
74352,74352,2023-10-05,Card,Success
74353,74353,2024-01-01,Card,Success
74354,74354,2022-11-23,Wallet,Success
74355,74355,2024-10-09,Wallet,Success
74356,74356,2024-03-01,NetBanking,Success
74357,74357,2024-12-31,NetBanking,Success
74358,74358,2024-01-26,Wallet,Success
74359,74359,2024-05-21,UPI,Success
74360,74360,2023-11-11,Wallet,Success
74361,74361,2023-07-25,UPI,Success
74362,74362,2024-07-28,COD,Pending
74363,74363,2024-11-01,COD,Success
74364,74364,2022-04-24,NetBanking,Success
74365,74365,2024-02-28,UPI,Failed
74366,74366,2023-07-18,UPI,Success
74367,74367,2023-03-01,COD,Success
74368,74368,2022-10-05,COD,Success
74369,74369,2023-11-24,Card,Failed
74370,74370,2022-09-02,Card,Success
74371,74371,2024-08-01,Wallet,Success
74372,74372,2023-09-12,COD,Success
74373,74373,2023-09-01,UPI,Success
74374,74374,2024-02-04,UPI,Success
74375,74375,2022-10-31,UPI,Success
74376,74376,2022-11-09,UPI,Success
74377,74377,2022-03-11,UPI,Success
74378,74378,2023-08-19,UPI,Success
74379,74379,2023-09-25,COD,Success
74380,74380,2022-07-12,COD,Success
74381,74381,2023-06-15,NetBanking,Success
74382,74382,2022-12-03,UPI,Success
74383,74383,2024-12-23,COD,Success
74384,74384,2022-06-30,UPI,Success
74385,74385,2022-06-05,UPI,Success
74386,74386,2023-06-10,Wallet,Success
74387,74387,2022-02-13,Card,Failed
74388,74388,2023-03-15,COD,Success
74389,74389,2024-07-12,Card,Success
74390,74390,2023-07-13,Card,Failed
74391,74391,2022-11-10,Wallet,Success
74392,74392,2024-10-16,UPI,Success
74393,74393,2022-10-02,NetBanking,Success
74394,74394,2022-11-19,UPI,Success
74395,74395,2022-08-04,NetBanking,Success
74396,74396,2024-05-05,UPI,Success
74397,74397,2023-08-06,UPI,Pending
74398,74398,2023-09-12,Card,Success
74399,74399,2024-11-03,UPI,Success
74400,74400,2024-01-03,Card,Success
74401,74401,2022-05-30,Card,Success
74402,74402,2023-10-26,Card,Success
74403,74403,2024-03-06,UPI,Success
74404,74404,2023-08-02,UPI,Failed
74405,74405,2024-03-12,UPI,Success
74406,74406,2023-11-22,COD,Success
74407,74407,2022-08-21,Wallet,Success
74408,74408,2024-07-07,NetBanking,Success
74409,74409,2024-10-26,Card,Success
74410,74410,2023-02-10,Card,Success
74411,74411,2023-05-30,NetBanking,Pending
74412,74412,2023-10-16,UPI,Pending
74413,74413,2022-08-19,Card,Success
74414,74414,2024-11-13,UPI,Success
74415,74415,2022-07-11,UPI,Success
74416,74416,2024-11-08,Card,Success
74417,74417,2023-02-25,Wallet,Success
74418,74418,2022-04-11,UPI,Pending
74419,74419,2024-09-05,UPI,Success
74420,74420,2022-12-03,COD,Success
74421,74421,2022-07-20,COD,Success
74422,74422,2023-06-27,UPI,Success
74423,74423,2022-06-13,UPI,Pending
74424,74424,2024-12-15,COD,Success
74425,74425,2023-11-06,NetBanking,Success
74426,74426,2024-06-09,UPI,Success
74427,74427,2022-04-05,Card,Failed
74428,74428,2024-10-06,Card,Success
74429,74429,2023-08-04,UPI,Success
74430,74430,2022-10-02,Card,Success
74431,74431,2022-08-24,COD,Success
74432,74432,2024-07-15,Card,Success
74433,74433,2022-06-19,NetBanking,Success
74434,74434,2022-09-14,UPI,Success
74435,74435,2024-09-18,UPI,Success
74436,74436,2023-05-10,Wallet,Success
74437,74437,2023-11-14,UPI,Success
74438,74438,2024-09-26,Card,Success
74439,74439,2024-07-17,UPI,Success
74440,74440,2024-07-07,UPI,Success
74441,74441,2022-10-10,UPI,Pending
74442,74442,2024-04-13,NetBanking,Success
74443,74443,2023-12-30,NetBanking,Success
74444,74444,2022-06-30,UPI,Success
74445,74445,2024-10-26,UPI,Success
74446,74446,2023-12-16,Card,Success
74447,74447,2022-12-05,UPI,Success
74448,74448,2024-09-15,NetBanking,Success
74449,74449,2022-11-13,UPI,Success
74450,74450,2023-01-05,NetBanking,Success
74451,74451,2024-12-09,UPI,Success
74452,74452,2022-08-25,COD,Failed
74453,74453,2022-01-11,UPI,Success
74454,74454,2024-01-04,COD,Success
74455,74455,2023-05-15,NetBanking,Success
74456,74456,2023-09-29,UPI,Success
74457,74457,2024-12-13,UPI,Success
74458,74458,2022-02-16,Card,Failed
74459,74459,2023-10-18,COD,Success
74460,74460,2023-10-14,UPI,Success
74461,74461,2024-08-14,Card,Success
74462,74462,2024-03-15,Card,Success
74463,74463,2024-03-06,UPI,Success
74464,74464,2024-07-19,Wallet,Success
74465,74465,2022-11-27,UPI,Failed
74466,74466,2022-02-11,Card,Success
74467,74467,2022-10-15,UPI,Success
74468,74468,2024-08-01,COD,Success
74469,74469,2022-01-02,Card,Success
74470,74470,2024-08-11,UPI,Failed
74471,74471,2023-11-27,Card,Success
74472,74472,2022-08-04,UPI,Success
74473,74473,2023-05-14,NetBanking,Success
74474,74474,2023-01-01,UPI,Success
74475,74475,2024-11-07,UPI,Success
74476,74476,2022-12-09,UPI,Success
74477,74477,2024-06-18,UPI,Success
74478,74478,2022-02-02,UPI,Success
74479,74479,2024-07-22,Card,Success
74480,74480,2024-05-26,Card,Success
74481,74481,2023-06-12,Wallet,Success
74482,74482,2023-01-27,NetBanking,Failed
74483,74483,2024-07-06,Card,Success
74484,74484,2022-02-15,NetBanking,Success
74485,74485,2023-01-22,UPI,Success
74486,74486,2023-12-25,COD,Success
74487,74487,2022-08-01,UPI,Failed
74488,74488,2022-07-13,NetBanking,Success
74489,74489,2022-08-18,Card,Success
74490,74490,2023-11-13,Card,Success
74491,74491,2023-12-30,COD,Success
74492,74492,2022-06-10,UPI,Success
74493,74493,2024-09-10,Card,Success
74494,74494,2024-11-10,Card,Success
74495,74495,2023-11-18,UPI,Success
74496,74496,2022-12-26,UPI,Success
74497,74497,2023-11-19,COD,Failed
74498,74498,2022-11-28,UPI,Failed
74499,74499,2024-11-14,Card,Pending
74500,74500,2023-11-15,Card,Success
74501,74501,2024-02-18,Card,Success
74502,74502,2023-04-21,UPI,Success
74503,74503,2024-10-23,Card,Success
74504,74504,2022-09-08,UPI,Success
74505,74505,2024-07-24,COD,Success
74506,74506,2023-09-11,COD,Success
74507,74507,2023-04-03,UPI,Success
74508,74508,2024-03-03,NetBanking,Success
74509,74509,2022-09-22,UPI,Success
74510,74510,2023-04-30,UPI,Success
74511,74511,2023-10-09,UPI,Success
74512,74512,2022-11-02,Card,Success
74513,74513,2023-10-18,COD,Success
74514,74514,2022-07-20,UPI,Success
74515,74515,2023-10-14,NetBanking,Success
74516,74516,2023-10-14,COD,Success
74517,74517,2024-04-28,NetBanking,Success
74518,74518,2022-09-19,UPI,Success
74519,74519,2022-12-21,UPI,Success
74520,74520,2024-03-27,COD,Success
74521,74521,2024-07-29,UPI,Success
74522,74522,2022-11-11,COD,Failed
74523,74523,2022-05-14,COD,Success
74524,74524,2023-08-14,UPI,Success
74525,74525,2022-02-21,UPI,Success
74526,74526,2022-11-25,UPI,Failed
74527,74527,2024-02-05,Card,Success
74528,74528,2023-09-01,Wallet,Success
74529,74529,2022-07-24,UPI,Success
74530,74530,2023-05-24,UPI,Failed
74531,74531,2023-07-13,UPI,Failed
74532,74532,2022-10-03,UPI,Success
74533,74533,2023-05-20,UPI,Success
74534,74534,2024-03-11,UPI,Success
74535,74535,2023-10-29,UPI,Success
74536,74536,2022-10-27,COD,Success
74537,74537,2023-11-07,NetBanking,Success
74538,74538,2024-04-22,UPI,Success
74539,74539,2023-11-22,UPI,Success
74540,74540,2022-09-12,Card,Success
74541,74541,2022-06-26,NetBanking,Success
74542,74542,2022-10-02,UPI,Success
74543,74543,2022-12-22,NetBanking,Success
74544,74544,2022-10-04,UPI,Success
74545,74545,2023-10-27,NetBanking,Success
74546,74546,2023-05-26,Card,Success
74547,74547,2024-02-26,UPI,Success
74548,74548,2024-02-02,Wallet,Success
74549,74549,2023-11-04,UPI,Success
74550,74550,2023-06-09,COD,Success
74551,74551,2022-04-05,Card,Success
74552,74552,2024-04-16,UPI,Success
74553,74553,2022-12-09,Card,Success
74554,74554,2022-01-16,UPI,Success
74555,74555,2022-07-06,Wallet,Failed
74556,74556,2024-12-15,UPI,Failed
74557,74557,2024-04-13,UPI,Failed
74558,74558,2023-11-18,UPI,Success
74559,74559,2022-05-30,NetBanking,Pending
74560,74560,2024-12-28,UPI,Success
74561,74561,2022-05-14,UPI,Failed
74562,74562,2023-12-25,COD,Success
74563,74563,2023-05-06,Wallet,Pending
74564,74564,2023-04-19,UPI,Success
74565,74565,2024-09-28,Card,Success
74566,74566,2024-11-17,NetBanking,Failed
74567,74567,2022-02-11,UPI,Success
74568,74568,2023-01-29,UPI,Success
74569,74569,2023-10-02,UPI,Success
74570,74570,2023-12-22,UPI,Success
74571,74571,2022-06-17,Card,Success
74572,74572,2022-06-13,UPI,Success
74573,74573,2024-07-02,Card,Success
74574,74574,2022-07-29,Card,Success
74575,74575,2023-08-20,Card,Failed
74576,74576,2023-07-11,UPI,Failed
74577,74577,2022-04-24,Card,Success
74578,74578,2022-10-20,NetBanking,Success
74579,74579,2023-09-08,UPI,Success
74580,74580,2022-05-01,UPI,Success
74581,74581,2024-11-25,COD,Success
74582,74582,2022-10-27,COD,Success
74583,74583,2023-04-20,UPI,Failed
74584,74584,2023-05-06,UPI,Success
74585,74585,2022-10-04,Card,Success
74586,74586,2023-11-22,Card,Success
74587,74587,2023-12-27,UPI,Success
74588,74588,2023-04-15,NetBanking,Pending
74589,74589,2024-08-11,NetBanking,Success
74590,74590,2023-08-13,NetBanking,Success
74591,74591,2024-08-25,Card,Success
74592,74592,2022-08-13,Card,Success
74593,74593,2024-02-03,NetBanking,Success
74594,74594,2023-01-16,NetBanking,Pending
74595,74595,2023-12-28,Card,Success
74596,74596,2022-06-18,Card,Success
74597,74597,2024-09-11,UPI,Success
74598,74598,2022-01-02,UPI,Success
74599,74599,2024-06-11,Card,Success
74600,74600,2022-01-24,COD,Success
74601,74601,2023-12-05,Card,Success
74602,74602,2023-04-14,UPI,Success
74603,74603,2022-07-06,COD,Success
74604,74604,2022-11-30,UPI,Success
74605,74605,2022-11-23,Card,Success
74606,74606,2023-10-11,UPI,Success
74607,74607,2024-07-29,Card,Success
74608,74608,2022-10-03,Card,Success
74609,74609,2022-07-16,UPI,Failed
74610,74610,2024-05-22,Card,Success
74611,74611,2022-06-15,UPI,Success
74612,74612,2022-10-24,UPI,Failed
74613,74613,2024-06-26,UPI,Success
74614,74614,2024-05-05,COD,Success
74615,74615,2024-07-29,UPI,Success
74616,74616,2023-01-21,UPI,Success
74617,74617,2024-10-17,Card,Failed
74618,74618,2022-07-19,UPI,Failed
74619,74619,2023-11-21,UPI,Success
74620,74620,2024-04-06,Card,Success
74621,74621,2022-09-01,Card,Success
74622,74622,2024-12-12,COD,Success
74623,74623,2024-08-02,UPI,Success
74624,74624,2023-04-08,UPI,Success
74625,74625,2023-03-27,COD,Success
74626,74626,2024-02-25,COD,Failed
74627,74627,2023-10-14,UPI,Success
74628,74628,2024-04-29,NetBanking,Success
74629,74629,2024-10-12,UPI,Success
74630,74630,2022-10-07,Wallet,Failed
74631,74631,2023-06-14,UPI,Success
74632,74632,2024-10-22,COD,Success
74633,74633,2023-02-09,Card,Success
74634,74634,2024-06-18,Card,Success
74635,74635,2023-11-18,COD,Pending
74636,74636,2022-10-13,COD,Success
74637,74637,2023-07-04,Card,Success
74638,74638,2024-04-02,COD,Success
74639,74639,2022-11-30,UPI,Success
74640,74640,2023-06-17,COD,Success
74641,74641,2022-12-06,Wallet,Success
74642,74642,2024-09-16,UPI,Success
74643,74643,2023-02-13,UPI,Success
74644,74644,2023-11-30,UPI,Success
74645,74645,2023-12-30,UPI,Success
74646,74646,2022-05-07,UPI,Success
74647,74647,2022-09-30,UPI,Success
74648,74648,2022-11-25,Card,Success
74649,74649,2022-08-20,NetBanking,Success
74650,74650,2023-12-22,NetBanking,Success
74651,74651,2024-10-21,Card,Success
74652,74652,2024-02-13,NetBanking,Success
74653,74653,2023-11-16,UPI,Success
74654,74654,2024-12-06,NetBanking,Success
74655,74655,2024-11-17,Wallet,Success
74656,74656,2023-10-18,UPI,Failed
74657,74657,2023-11-28,Wallet,Success
74658,74658,2022-11-18,Card,Success
74659,74659,2022-09-27,COD,Success
74660,74660,2023-10-23,UPI,Success
74661,74661,2024-02-21,COD,Success
74662,74662,2024-11-16,UPI,Success
74663,74663,2024-09-26,Wallet,Success
74664,74664,2024-11-05,NetBanking,Success
74665,74665,2022-05-26,COD,Failed
74666,74666,2022-11-10,UPI,Success
74667,74667,2023-12-18,Card,Success
74668,74668,2023-07-31,UPI,Success
74669,74669,2024-04-03,COD,Success
74670,74670,2024-12-23,Wallet,Pending
74671,74671,2022-08-21,NetBanking,Success
74672,74672,2022-01-26,Card,Success
74673,74673,2023-09-18,UPI,Success
74674,74674,2022-10-05,UPI,Success
74675,74675,2022-08-13,Card,Success
74676,74676,2022-12-08,Wallet,Success
74677,74677,2024-02-08,COD,Success
74678,74678,2024-11-06,Wallet,Success
74679,74679,2023-08-15,UPI,Success
74680,74680,2023-07-30,UPI,Success
74681,74681,2023-11-18,UPI,Success
74682,74682,2023-09-29,UPI,Success
74683,74683,2023-10-04,UPI,Success
74684,74684,2024-10-22,UPI,Failed
74685,74685,2024-12-16,UPI,Pending
74686,74686,2024-08-21,UPI,Success
74687,74687,2024-12-07,NetBanking,Success
74688,74688,2022-03-17,COD,Success
74689,74689,2023-02-12,UPI,Success
74690,74690,2022-11-10,Card,Success
74691,74691,2023-12-18,UPI,Success
74692,74692,2022-02-24,UPI,Success
74693,74693,2022-09-21,UPI,Success
74694,74694,2023-06-18,NetBanking,Success
74695,74695,2024-08-22,UPI,Success
74696,74696,2023-09-13,NetBanking,Success
74697,74697,2024-01-01,UPI,Success
74698,74698,2024-07-23,UPI,Success
74699,74699,2023-12-27,Card,Success
74700,74700,2024-08-11,COD,Failed
74701,74701,2022-10-05,Card,Success
74702,74702,2024-06-28,Card,Success
74703,74703,2023-11-19,Card,Success
74704,74704,2022-08-08,UPI,Success
74705,74705,2024-02-01,Card,Success
74706,74706,2023-08-07,UPI,Success
74707,74707,2022-02-19,Wallet,Success
74708,74708,2022-09-07,Card,Success
74709,74709,2024-12-05,UPI,Success
74710,74710,2023-07-19,UPI,Success
74711,74711,2022-11-07,NetBanking,Success
74712,74712,2022-04-05,Wallet,Success
74713,74713,2022-10-10,COD,Pending
74714,74714,2022-11-11,Card,Success
74715,74715,2022-07-10,Card,Success
74716,74716,2024-12-07,Card,Failed
74717,74717,2024-09-23,Card,Success
74718,74718,2024-11-23,Card,Success
74719,74719,2023-01-08,UPI,Success
74720,74720,2022-08-01,Card,Success
74721,74721,2022-04-10,UPI,Failed
74722,74722,2022-05-06,UPI,Success
74723,74723,2024-08-16,UPI,Success
74724,74724,2022-03-29,UPI,Failed
74725,74725,2024-09-24,COD,Success
74726,74726,2024-11-14,Card,Success
74727,74727,2024-05-07,COD,Success
74728,74728,2023-04-14,UPI,Success
74729,74729,2022-04-18,COD,Success
74730,74730,2024-12-26,Card,Success
74731,74731,2024-03-03,COD,Success
74732,74732,2023-11-11,UPI,Success
74733,74733,2022-11-24,Card,Success
74734,74734,2022-11-30,COD,Success
74735,74735,2024-07-24,COD,Success
74736,74736,2022-12-23,UPI,Pending
74737,74737,2024-04-08,UPI,Success
74738,74738,2022-07-31,NetBanking,Success
74739,74739,2023-12-24,UPI,Success
74740,74740,2024-11-02,COD,Success
74741,74741,2022-12-07,COD,Success
74742,74742,2022-05-12,Card,Pending
74743,74743,2023-06-27,UPI,Success
74744,74744,2023-02-09,UPI,Success
74745,74745,2024-06-24,UPI,Success
74746,74746,2022-02-25,UPI,Success
74747,74747,2024-06-26,UPI,Success
74748,74748,2023-10-12,COD,Success
74749,74749,2022-08-17,UPI,Failed
74750,74750,2022-05-10,Card,Success
74751,74751,2024-12-25,Card,Failed
74752,74752,2024-02-16,UPI,Success
74753,74753,2024-11-03,COD,Success
74754,74754,2023-01-17,Card,Failed
74755,74755,2022-10-14,UPI,Failed
74756,74756,2023-10-20,COD,Success
74757,74757,2024-07-28,UPI,Success
74758,74758,2023-08-14,UPI,Success
74759,74759,2023-05-21,Wallet,Success
74760,74760,2023-11-29,COD,Success
74761,74761,2023-06-14,Card,Failed
74762,74762,2024-04-02,UPI,Success
74763,74763,2022-01-03,UPI,Success
74764,74764,2023-02-14,UPI,Success
74765,74765,2022-09-14,Card,Success
74766,74766,2023-12-29,Card,Success
74767,74767,2023-11-14,COD,Success
74768,74768,2022-08-15,UPI,Success
74769,74769,2024-11-12,NetBanking,Success
74770,74770,2024-07-13,UPI,Success
74771,74771,2024-04-16,Card,Success
74772,74772,2023-12-03,NetBanking,Success
74773,74773,2022-11-02,Wallet,Success
74774,74774,2024-07-09,UPI,Success
74775,74775,2022-10-10,Card,Success
74776,74776,2024-04-11,NetBanking,Success
74777,74777,2022-10-25,NetBanking,Success
74778,74778,2024-07-30,UPI,Success
74779,74779,2022-08-28,UPI,Success
74780,74780,2022-02-17,COD,Success
74781,74781,2023-08-05,UPI,Success
74782,74782,2022-11-12,Card,Success
74783,74783,2023-05-20,Card,Pending
74784,74784,2023-11-17,Card,Success
74785,74785,2022-12-09,UPI,Success
74786,74786,2023-08-21,UPI,Success
74787,74787,2024-12-01,Card,Success
74788,74788,2022-11-08,UPI,Success
74789,74789,2023-08-06,UPI,Success
74790,74790,2024-10-27,UPI,Success
74791,74791,2023-08-31,UPI,Success
74792,74792,2022-04-12,Card,Success
74793,74793,2024-12-12,COD,Pending
74794,74794,2022-03-07,UPI,Success
74795,74795,2023-11-03,COD,Success
74796,74796,2023-11-08,COD,Success
74797,74797,2023-12-08,COD,Success
74798,74798,2022-10-18,UPI,Success
74799,74799,2024-04-16,UPI,Success
74800,74800,2023-12-18,Card,Success
74801,74801,2024-01-02,UPI,Success
74802,74802,2022-01-20,Card,Success
74803,74803,2022-06-13,UPI,Failed
74804,74804,2022-12-01,Card,Success
74805,74805,2022-11-05,Card,Success
74806,74806,2022-07-13,Card,Success
74807,74807,2023-08-02,COD,Success
74808,74808,2022-10-05,UPI,Success
74809,74809,2023-10-23,COD,Success
74810,74810,2022-08-26,UPI,Failed
74811,74811,2024-11-02,NetBanking,Success
74812,74812,2024-04-26,Card,Success
74813,74813,2023-02-24,Card,Success
74814,74814,2024-10-06,Card,Success
74815,74815,2022-12-18,UPI,Success
74816,74816,2022-05-23,Card,Pending
74817,74817,2022-05-22,Wallet,Failed
74818,74818,2024-07-05,Card,Failed
74819,74819,2022-12-25,Card,Success
74820,74820,2023-06-29,Wallet,Success
74821,74821,2024-11-19,Card,Success
74822,74822,2023-11-10,UPI,Success
74823,74823,2023-12-14,UPI,Success
74824,74824,2023-12-01,Wallet,Success
74825,74825,2022-10-18,Card,Success
74826,74826,2024-06-27,COD,Success
74827,74827,2022-10-11,UPI,Success
74828,74828,2024-06-19,COD,Success
