order_id,customer_id,order_date,total_amount,payment_method
84556,773,2024-07-16,68443.15,UPI
84557,6351,2023-11-17,10255.51,UPI
84558,1076,2024-11-28,82870.86,UPI
84559,1831,2022-09-15,62070.12,COD
84560,631,2023-10-06,2698.15,UPI
84561,1618,2022-03-15,3467.05,COD
84562,8482,2023-03-09,2720.85,COD
84563,932,2023-12-08,4693.08,COD
84564,939,2022-05-12,955.67,UPI
84565,4116,2022-12-27,3835.4,UPI
84566,6700,2024-06-25,17085.61,Wallet
84567,777,2022-05-25,3062.15,COD
84568,1481,2023-09-22,9072.96,UPI
84569,456,2024-10-15,4730.37,COD
84570,1262,2022-08-24,9948.3,COD
84571,590,2022-11-26,7125.8,Card
84572,805,2023-01-01,2758.2,UPI
84573,8814,2022-07-07,21866.63,Wallet
84574,1660,2022-01-27,13599.8,NetBanking
84575,760,2022-10-24,885.11,UPI
84576,1018,2023-12-02,23630.14,UPI
84577,1865,2022-05-04,27609.73,UPI
84578,70,2022-03-01,12531.79,COD
84579,120,2024-09-16,872.18,Card
84580,959,2022-06-11,12824.98,UPI
84581,185,2023-10-03,5564.58,Card
84582,1650,2022-01-02,11833.0,COD
84583,5694,2024-12-07,1024.62,UPI
84584,540,2022-11-28,5437.56,UPI
84585,1264,2023-06-25,22292.09,UPI
84586,1092,2022-01-09,12282.56,UPI
84587,230,2022-03-22,35700.3,Card
84588,621,2022-06-03,2598.7,Wallet
84589,642,2022-10-08,1137.74,UPI
84590,1021,2022-08-02,218464.65,UPI
84591,1511,2022-05-25,14471.96,UPI
84592,8887,2024-11-09,10148.54,COD
84593,1159,2024-05-14,2527.41,UPI
84594,1980,2024-02-27,10768.02,NetBanking
84595,76,2022-05-11,8387.65,Card
84596,1115,2024-12-11,12228.7,NetBanking
84597,1022,2022-04-28,9049.06,UPI
84598,1478,2022-04-05,116206.08,Card
84599,1591,2024-09-03,159.41,Card
84600,1541,2024-05-15,4105.48,NetBanking
84601,1290,2023-12-04,35877.48,UPI
84602,5,2023-10-06,4880.88,NetBanking
84603,822,2024-09-18,351.76,Card
84604,1832,2023-12-26,11577.75,NetBanking
84605,753,2023-12-05,8242.95,Card
84606,737,2022-07-01,61848.78,UPI
84607,3557,2024-08-25,17993.47,COD
84608,7770,2023-03-26,11597.56,COD
84609,524,2024-07-09,82404.93,UPI
84610,3199,2022-08-18,1503.78,UPI
84611,3695,2023-12-11,12128.72,NetBanking
84612,22,2022-05-02,4344.82,UPI
84613,258,2023-01-29,18073.2,Card
84614,8755,2022-11-16,6815.38,UPI
84615,318,2024-07-15,12040.6,COD
84616,573,2022-12-19,3139.49,UPI
84617,835,2024-11-28,7436.33,Card
84618,894,2022-09-14,4916.4,UPI
84619,742,2023-11-16,60071.16,NetBanking
84620,1195,2022-03-17,2408.08,UPI
84621,7250,2024-12-23,3874.67,UPI
84622,1814,2023-10-09,4855.49,UPI
84623,356,2022-12-21,9677.55,COD
84624,9038,2023-12-07,7810.71,UPI
84625,830,2023-04-28,13322.24,UPI
84626,8967,2024-08-22,9109.3,Card
84627,1566,2022-11-01,30006.44,UPI
84628,70,2023-11-05,1182.11,UPI
84629,1040,2022-12-28,44004.04,UPI
84630,1674,2022-10-18,1521.96,UPI
84631,1080,2022-07-13,89273.7,COD
84632,1801,2022-02-07,3478.08,Card
84633,1619,2023-06-20,8306.13,Card
84634,1987,2024-03-23,17132.91,UPI
84635,623,2024-03-13,6245.37,UPI
84636,1615,2022-12-29,3354.68,NetBanking
84637,4575,2023-12-08,21276.84,UPI
84638,529,2022-04-07,4833.09,UPI
84639,1294,2022-07-29,2451.8,UPI
84640,8857,2023-10-03,3286.37,Card
84641,7771,2024-08-13,1662.22,UPI
84642,488,2024-11-01,456.94,UPI
84643,180,2023-08-20,9553.98,UPI
84644,1602,2024-05-15,3284.48,NetBanking
84645,901,2023-03-13,12119.36,COD
84646,403,2022-12-29,5812.1,UPI
84647,713,2024-12-29,7898.68,NetBanking
84648,9163,2023-02-05,10986.14,UPI
84649,1229,2024-11-09,13180.47,UPI
84650,1491,2023-09-24,3071.22,UPI
84651,1959,2023-09-09,196240.59,Card
84652,359,2024-03-11,4165.15,Card
84653,1238,2024-12-21,2443.53,Card
84654,298,2024-06-27,931.82,UPI
84655,919,2024-03-13,6509.36,UPI
84656,1721,2024-04-14,9010.8,COD
84657,1891,2022-10-26,115304.46,Card
84658,1530,2022-02-26,28166.14,UPI
84659,578,2022-01-04,713.43,COD
84660,1099,2024-02-02,3501.62,NetBanking
84661,460,2022-05-04,66055.31,UPI
84662,1202,2024-12-09,51682.16,UPI
84663,2425,2022-07-08,2362.38,Wallet
84664,9060,2024-12-20,268.57,UPI
84665,1270,2022-09-16,5493.41,Card
84666,985,2022-09-11,7258.5,UPI
84667,9753,2023-08-21,5678.73,Card
84668,1185,2023-11-21,4096.92,Card
84669,750,2024-01-24,11197.42,COD
84670,735,2024-12-19,28873.88,Card
84671,1087,2023-07-11,1995.56,UPI
84672,93,2023-12-14,10764.57,UPI
84673,1236,2022-10-08,1986.32,NetBanking
84674,70,2024-10-15,10493.73,COD
84675,759,2023-03-04,336.89,NetBanking
84676,1840,2024-01-29,11948.52,UPI
84677,323,2024-11-18,13652.05,Wallet
84678,740,2022-02-27,3734.44,NetBanking
84679,1783,2022-05-31,14095.7,Card
84680,7404,2023-02-13,17875.13,UPI
84681,8641,2022-11-13,29942.43,COD
84682,1425,2022-10-18,9869.7,UPI
84683,3221,2024-12-16,8184.75,UPI
84684,144,2023-10-09,2525.29,UPI
84685,1572,2023-07-29,3804.85,Card
84686,872,2024-12-15,181381.11,UPI
84687,359,2024-08-26,104.59,UPI
84688,3366,2023-03-16,822.85,UPI
84689,807,2024-11-11,6300.18,UPI
84690,9156,2022-02-21,10857.52,UPI
84691,167,2024-10-29,3521.01,UPI
84692,257,2024-07-11,3595.9,UPI
84693,8448,2023-09-14,6902.88,UPI
84694,9531,2023-11-03,2883.42,UPI
84695,1754,2022-07-12,2156.07,Wallet
84696,1923,2022-08-06,6001.38,UPI
84697,170,2022-09-19,989.36,COD
84698,1368,2024-08-04,868.14,UPI
84699,7274,2024-10-25,116449.3,Card
84700,228,2024-12-31,10890.24,UPI
84701,1728,2023-10-11,5746.54,COD
84702,856,2022-11-10,5515.14,Card
84703,69,2023-04-02,3206.09,UPI
84704,1127,2022-03-07,35068.62,NetBanking
84705,335,2024-08-27,14782.78,Card
84706,713,2022-01-06,41305.36,UPI
84707,866,2024-02-07,940.46,Wallet
84708,379,2022-07-17,38109.58,Wallet
84709,885,2023-05-26,19652.25,NetBanking
84710,765,2022-08-18,9763.15,Card
84711,790,2023-03-18,5761.81,UPI
84712,1239,2024-04-13,17369.57,Card
84713,864,2023-10-23,3278.45,COD
84714,246,2022-11-02,38210.32,Card
84715,1827,2023-03-03,11540.57,UPI
84716,220,2023-03-23,10208.5,COD
84717,3585,2023-12-16,1872.36,UPI
84718,1523,2022-02-15,7627.72,NetBanking
84719,1174,2024-02-25,4049.55,UPI
84720,1579,2023-06-30,3914.55,NetBanking
84721,401,2023-10-03,8447.76,Card
84722,1073,2022-08-28,5572.11,COD
84723,51,2022-01-31,2967.3,Card
84724,1555,2023-01-15,625.85,NetBanking
84725,1140,2022-11-08,54069.49,Wallet
84726,3997,2022-11-09,51829.28,Wallet
84727,1111,2024-08-15,47713.73,UPI
84728,3035,2023-08-17,18156.18,NetBanking
84729,4197,2024-12-03,25843.78,UPI
84730,1834,2022-10-29,5581.15,COD
84731,1174,2022-08-11,4089.88,NetBanking
84732,1803,2024-07-06,58640.44,UPI
84733,7817,2022-06-11,2042.05,UPI
84734,1959,2023-06-06,3195.75,Card
84735,358,2023-05-30,97505.43,COD
84736,1024,2023-12-04,83048.96,Wallet
84737,4441,2022-05-25,3632.85,Wallet
84738,429,2022-04-26,2175.02,Wallet
84739,913,2024-11-06,54951.1,UPI
84740,1112,2024-01-10,4764.0,UPI
84741,1112,2024-11-18,4088.52,UPI
84742,1207,2022-07-12,1509.95,Card
84743,8758,2023-02-21,7894.58,UPI
84744,929,2023-06-06,8879.3,COD
84745,1232,2024-10-30,8257.36,UPI
84746,1705,2022-02-21,5864.0,COD
84747,1219,2024-10-18,26937.91,COD
84748,296,2023-06-17,1738.16,NetBanking
84749,1995,2024-09-10,1421.31,Card
84750,5106,2023-08-17,8035.04,UPI
84751,366,2022-12-22,10830.9,UPI
84752,1030,2022-12-20,2014.18,UPI
84753,1950,2023-09-04,2211.94,UPI
84754,1850,2024-12-25,1564.08,UPI
84755,1084,2023-05-23,4827.42,Card
84756,4780,2023-07-13,8909.64,Card
84757,7389,2023-06-24,6113.07,Card
84758,434,2024-06-20,2666.12,UPI
84759,1581,2024-05-11,2653.77,UPI
84760,1231,2024-12-04,2634.08,Card
84761,843,2022-09-21,6808.96,Card
84762,49,2024-10-07,15173.1,Card
84763,790,2023-03-08,3313.94,UPI
84764,1371,2022-07-26,13647.0,Card
84765,6419,2023-03-12,3568.51,NetBanking
84766,801,2024-10-10,5503.35,Card
84767,1496,2022-05-25,5789.05,Card
84768,512,2022-12-06,6884.33,UPI
84769,386,2023-05-12,61621.11,UPI
84770,1840,2022-12-23,30233.09,COD
84771,165,2022-08-15,42357.23,UPI
84772,446,2023-01-05,59630.51,Card
84773,7202,2023-06-01,451.44,UPI
84774,865,2023-12-05,4621.17,NetBanking
84775,1424,2024-01-25,24725.35,UPI
84776,309,2023-09-12,6628.6,Card
84777,1510,2024-05-03,7231.98,Wallet
84778,3010,2023-10-27,29165.97,Wallet
84779,1572,2024-06-25,17264.65,Card
84780,8223,2023-02-14,49860.98,Card
84781,1327,2023-09-06,10078.15,UPI
84782,566,2023-12-28,3259.46,COD
84783,1092,2022-07-06,17191.29,UPI
84784,115,2024-12-01,20618.15,UPI
84785,9109,2022-08-31,1111.68,UPI
84786,1702,2022-07-22,12101.89,Card
84787,6738,2023-02-22,3220.28,UPI
84788,861,2023-11-26,5718.98,NetBanking
84789,1619,2022-07-22,73744.18,Wallet
84790,5724,2022-11-07,3569.15,Wallet
84791,199,2022-12-15,5011.04,Card
84792,1882,2024-12-31,1575.69,Card
84793,5344,2024-04-11,18616.72,NetBanking
84794,102,2023-01-17,32857.52,UPI
84795,1091,2023-11-24,1635.18,Card
84796,561,2022-08-24,102644.74,COD
84797,1220,2023-05-26,11897.91,Card
84798,1827,2022-07-06,8981.31,Card
84799,9849,2023-01-06,317.53,Wallet
84800,1710,2022-10-13,1018.29,Card
84801,818,2023-01-28,5835.86,COD
84802,1593,2022-07-20,1090.54,UPI
84803,335,2024-08-17,505.45,UPI
84804,814,2024-11-09,3908.16,Wallet
84805,340,2022-09-19,2221.31,UPI
84806,870,2023-12-22,37466.6,UPI
84807,42,2022-10-05,8174.44,Wallet
84808,1591,2024-12-22,21546.87,Wallet
84809,278,2024-02-13,163792.89,UPI
84810,1609,2022-03-10,72440.08,COD
84811,5764,2023-10-02,2314.64,UPI
84812,1935,2024-06-25,104721.74,UPI
84813,9681,2024-10-13,3749.96,Card
84814,3998,2023-02-15,6913.86,COD
84815,1355,2022-12-03,57979.23,UPI
84816,789,2024-08-09,34974.61,UPI
84817,1404,2024-01-17,5267.88,UPI
84818,69,2022-03-29,6800.72,Wallet
84819,1952,2022-11-26,4135.07,UPI
84820,422,2023-09-05,3018.97,Card
84821,707,2023-11-13,3731.28,Card
84822,1453,2022-10-16,4477.85,COD
84823,1922,2024-12-09,7560.54,NetBanking
84824,1579,2023-10-31,10690.74,NetBanking
84825,5246,2022-11-25,112450.77,UPI
84826,8586,2023-10-01,81038.55,Wallet
84827,603,2023-02-25,4282.83,COD
84828,225,2023-08-13,8925.05,UPI
84829,1255,2022-02-07,3760.13,Card
84830,147,2024-01-25,11157.18,NetBanking
84831,1751,2022-07-13,2677.8,Card
84832,6996,2022-11-02,8893.87,NetBanking
84833,1659,2022-07-27,200016.12,UPI
84834,1755,2022-04-18,17070.82,UPI
84835,1004,2024-01-24,24649.93,Wallet
84836,22,2023-11-18,3523.36,Card
84837,6119,2024-07-10,10107.75,COD
84838,796,2022-10-04,10010.27,UPI
84839,353,2024-02-01,3964.76,UPI
84840,1487,2023-01-03,7353.45,Card
84841,1236,2023-10-10,20637.47,NetBanking
84842,1997,2022-06-25,43342.97,Wallet
84843,254,2024-07-24,8886.62,UPI
84844,5503,2022-06-18,4220.43,UPI
84845,1793,2022-03-24,10633.69,Wallet
84846,1498,2024-10-17,63500.24,UPI
84847,1801,2024-12-15,13012.54,Card
84848,502,2023-04-25,5429.34,Wallet
84849,524,2023-01-28,6078.44,Wallet
84850,845,2024-11-10,15281.19,UPI
84851,1132,2022-07-17,10505.75,Card
84852,1002,2022-04-01,5912.1,UPI
84853,9513,2023-10-20,9506.42,COD
84854,1119,2022-12-29,5901.63,NetBanking
84855,1047,2023-12-27,5165.25,UPI
84856,1249,2022-09-14,1076.98,COD
84857,132,2024-10-31,9438.48,Card
84858,771,2022-12-10,9119.78,COD
84859,942,2022-12-21,8426.74,Wallet
84860,2128,2023-04-18,9157.28,UPI
84861,1926,2024-09-25,7394.58,COD
84862,519,2022-10-09,2483.51,NetBanking
84863,569,2022-08-21,6451.67,Card
84864,1510,2022-01-10,3470.72,COD
84865,1202,2024-07-03,6031.24,COD
84866,1274,2023-12-25,3411.78,UPI
84867,1865,2024-11-05,6968.28,Wallet
84868,267,2023-05-14,12929.55,Card
84869,5231,2024-10-12,5078.47,Card
84870,749,2023-05-03,44803.42,Wallet
84871,549,2024-09-05,39103.5,Card
84872,454,2022-11-20,2710.15,NetBanking
84873,110,2023-08-29,3491.63,UPI
84874,470,2023-11-13,12699.18,Card
84875,1586,2023-11-09,1790.02,COD
84876,1470,2023-07-26,9260.5,UPI
84877,958,2023-01-21,7607.87,UPI
84878,1220,2024-07-28,5415.86,Card
84879,290,2024-12-16,4834.61,Wallet
84880,5324,2022-07-17,3651.67,COD
84881,885,2022-03-15,9836.19,Card
84882,7558,2022-09-27,3658.69,Wallet
84883,480,2024-05-29,14502.32,UPI
84884,455,2022-10-12,13711.42,Wallet
84885,1875,2023-07-01,36044.52,Card
84886,276,2023-11-09,46974.48,Card
84887,278,2022-01-01,3288.65,NetBanking
84888,717,2024-01-23,2381.84,UPI
84889,736,2022-11-03,2372.4,UPI
84890,435,2024-06-24,1605.15,NetBanking
84891,615,2024-10-18,17046.13,UPI
84892,1726,2023-07-24,6271.86,Wallet
84893,1515,2023-10-12,28347.08,UPI
84894,70,2023-04-12,2347.41,COD
84895,735,2022-01-22,4277.4,UPI
84896,66,2023-10-30,6698.71,COD
84897,1956,2022-11-10,2479.0,Card
84898,843,2024-11-02,1361.47,Wallet
84899,8727,2022-07-29,18947.46,UPI
84900,1717,2024-05-17,18038.49,Card
84901,264,2024-10-31,2111.3,Wallet
84902,1063,2023-08-21,11685.57,NetBanking
84903,9754,2024-11-15,9369.18,NetBanking
84904,36,2023-10-15,1683.38,UPI
84905,8207,2024-12-02,72415.73,UPI
84906,4921,2022-10-12,166810.78,Card
84907,508,2022-11-08,5728.79,UPI
84908,1239,2022-10-29,3563.2,UPI
84909,1411,2023-08-04,12333.13,UPI
84910,231,2023-11-21,10412.68,Card
84911,486,2022-06-04,4962.04,NetBanking
84912,1982,2024-04-08,5468.96,Card
84913,1534,2024-11-20,46204.35,COD
84914,1993,2023-01-30,5832.26,NetBanking
84915,7400,2023-10-15,5207.01,Card
84916,1468,2022-03-05,6157.04,Card
84917,1446,2023-10-26,64871.73,UPI
84918,1029,2023-04-09,9975.2,Wallet
84919,1414,2023-07-25,102802.61,Card
84920,1157,2024-10-14,15714.58,NetBanking
84921,910,2023-07-30,3013.34,UPI
84922,1099,2023-12-05,50418.87,Wallet
84923,1471,2024-02-03,1437.95,UPI
84924,1819,2023-02-25,15879.24,UPI
84925,1534,2023-12-20,784.77,UPI
84926,209,2022-10-09,2860.0,NetBanking
84927,2190,2024-06-29,930.67,UPI
84928,217,2023-04-06,2161.89,NetBanking
84929,436,2022-12-23,11645.69,UPI
84930,1251,2022-10-25,60989.01,Card
84931,1513,2024-08-08,5101.74,UPI
84932,9073,2023-05-31,8181.46,NetBanking
84933,1092,2023-05-15,4988.57,COD
84934,1688,2024-10-20,92250.82,UPI
84935,1363,2022-12-12,7405.13,UPI
84936,70,2024-03-13,8674.84,UPI
84937,1288,2023-11-12,1425.46,Card
84938,3531,2022-04-25,3243.29,NetBanking
84939,1006,2024-12-25,40149.2,NetBanking
84940,619,2024-08-29,4807.08,UPI
84941,610,2024-08-08,6243.42,Card
84942,9486,2024-11-02,10416.98,UPI
84943,459,2023-01-25,26653.79,COD
84944,1830,2024-05-19,4436.86,Wallet
84945,1502,2023-06-12,4051.5,NetBanking
84946,1362,2022-10-04,1676.01,COD
84947,1466,2024-10-12,10755.0,UPI
84948,956,2022-04-02,37461.67,UPI
84949,1541,2024-10-08,2645.19,NetBanking
84950,3112,2024-11-28,4460.84,UPI
84951,529,2024-07-23,61506.57,UPI
84952,1848,2023-01-27,17647.26,Wallet
84953,1037,2022-12-14,2673.57,Card
84954,310,2022-12-03,4928.91,COD
84955,1562,2024-12-15,21835.39,COD
84956,585,2023-01-28,57927.24,UPI
84957,61,2024-12-01,5222.69,UPI
84958,997,2024-02-29,5550.94,Wallet
84959,106,2022-10-31,3799.67,COD
84960,407,2024-10-24,85244.21,Card
84961,1481,2022-12-13,264.78,UPI
84962,345,2023-04-28,133855.52,UPI
84963,1019,2022-03-15,3778.42,Card
84964,1663,2023-01-04,2055.03,COD
84965,1125,2023-10-31,84618.48,NetBanking
84966,1156,2024-01-31,1663.16,UPI
84967,1902,2023-10-07,10459.65,COD
84968,118,2024-02-13,2456.15,UPI
84969,1496,2024-12-12,4616.7,COD
84970,1175,2024-08-04,34231.01,COD
84971,2070,2024-10-23,47593.16,COD
84972,1924,2024-05-17,1436.32,UPI
84973,7394,2023-05-21,4133.97,UPI
84974,5633,2022-07-27,16179.95,Card
84975,257,2024-10-29,1837.1,UPI
84976,16,2024-01-10,2430.32,Card
84977,406,2023-12-08,2664.75,UPI
84978,221,2024-02-28,1776.6,Card
84979,2312,2024-06-01,21143.08,Wallet
84980,5580,2022-12-24,1022.31,Wallet
84981,9918,2024-01-01,7279.51,Wallet
84982,1331,2023-10-18,3237.12,NetBanking
84983,1579,2024-02-10,77046.4,Card
84984,1590,2024-10-06,2326.65,UPI
84985,1748,2023-11-26,13218.88,Wallet
84986,710,2023-12-12,339.0,UPI
84987,541,2024-05-27,3208.89,UPI
84988,422,2023-01-15,17758.43,COD
84989,705,2022-09-14,4566.12,UPI
84990,8186,2023-11-13,15173.41,COD
84991,2817,2024-06-21,10585.12,NetBanking
84992,668,2022-09-15,5380.48,COD
84993,568,2023-11-08,1832.89,UPI
84994,956,2022-12-08,90006.91,Card
84995,104,2024-06-28,1244.73,Card
84996,1006,2024-05-17,1461.9,Card
84997,1443,2024-11-17,294.12,UPI
84998,134,2023-11-20,8309.12,Wallet
84999,9046,2023-05-14,39190.47,COD
85000,5761,2024-07-31,7200.14,Wallet
85001,856,2022-04-10,8736.0,UPI
85002,2910,2023-07-19,30294.85,UPI
85003,3684,2024-10-18,68360.96,UPI
85004,5842,2023-12-31,10322.03,Card
85005,1705,2022-11-28,6000.52,UPI
85006,110,2024-12-21,7158.04,UPI
85007,185,2023-02-28,1496.66,Card
85008,319,2023-09-30,16216.61,Wallet
85009,751,2023-10-09,27651.16,UPI
85010,748,2023-10-06,91030.73,UPI
85011,347,2023-07-06,6016.26,UPI
85012,397,2023-04-11,82424.65,Card
85013,277,2022-07-12,4323.83,COD
85014,1514,2024-07-09,3155.96,COD
85015,7796,2022-03-22,134042.14,Wallet
85016,336,2022-12-25,996.03,Card
85017,1488,2024-04-07,17824.04,UPI
85018,9536,2022-11-12,3261.32,COD
85019,5750,2023-06-04,126348.86,UPI
85020,1701,2023-06-27,1686.77,NetBanking
85021,1420,2022-08-07,108022.46,Card
85022,1045,2024-08-31,16337.56,Card
85023,1913,2023-03-05,2843.3,UPI
85024,9836,2023-08-28,1707.32,Wallet
85025,8906,2024-10-24,4159.02,UPI
85026,1028,2024-11-18,3049.21,Card
85027,7048,2023-12-08,12275.08,UPI
85028,152,2022-08-27,4622.09,NetBanking
85029,1288,2023-06-24,2237.5,Card
85030,1100,2023-09-22,51929.82,Card
85031,1229,2023-07-13,7683.77,Wallet
85032,940,2022-07-27,617.1,UPI
85033,711,2023-10-08,5498.92,NetBanking
85034,1256,2023-11-27,2933.68,UPI
85035,797,2023-02-03,5944.98,COD
85036,966,2024-04-18,69435.45,NetBanking
85037,695,2022-08-28,8168.8,UPI
85038,1484,2022-06-07,3667.18,NetBanking
85039,1707,2024-04-02,2255.33,UPI
85040,9104,2024-08-04,84380.69,UPI
85041,2968,2022-07-19,81133.11,Card
85042,3778,2023-12-25,6743.08,NetBanking
85043,1390,2022-07-27,31637.17,NetBanking
85044,7451,2022-04-22,2158.54,Wallet
85045,380,2024-02-02,9271.13,UPI
85046,798,2024-10-19,15939.39,Wallet
85047,1148,2022-01-24,6003.42,UPI
85048,840,2022-05-12,17325.26,Card
85049,1522,2023-11-08,7963.35,UPI
85050,1557,2024-09-03,8268.1,UPI
85051,618,2023-02-02,6476.7,UPI
85052,394,2024-12-17,28501.24,NetBanking
85053,501,2023-08-20,4939.44,Card
85054,1304,2024-12-16,11036.29,COD
85055,1867,2023-08-20,6883.14,Card
85056,115,2024-12-09,7132.64,Card
85057,116,2023-07-27,7318.7,UPI
85058,1397,2022-05-21,9865.28,Card
85059,836,2024-12-04,5442.24,Card
85060,149,2023-05-03,4307.92,UPI
85061,787,2022-11-30,13625.62,Card
85062,169,2022-08-02,40519.92,Wallet
85063,64,2023-03-23,24925.63,Card
85064,4710,2024-11-02,33085.3,COD
85065,494,2023-06-13,18747.5,UPI
85066,848,2024-09-08,8258.67,UPI
85067,1497,2023-07-09,79145.78,Card
85068,1207,2022-08-12,1490.04,Card
85069,7026,2023-03-13,8647.76,Card
85070,731,2024-01-14,11145.84,UPI
85071,345,2023-10-23,35122.48,Card
85072,1268,2022-01-18,2012.79,Wallet
85073,1416,2023-07-04,435.0,NetBanking
85074,4505,2022-01-18,2724.92,COD
85075,5280,2022-01-24,91125.84,UPI
85076,4321,2022-02-20,52984.22,Card
85077,1080,2023-07-09,7616.76,UPI
85078,818,2024-11-04,14108.63,UPI
85079,187,2022-11-11,7397.1,UPI
85080,8233,2024-11-27,50359.07,Card
85081,709,2022-04-05,9576.22,UPI
85082,1579,2022-03-14,3228.6,Card
85083,290,2023-05-23,67163.98,UPI
85084,1385,2022-05-29,21765.33,Wallet
85085,8153,2022-03-17,6205.26,Card
85086,2043,2024-05-26,8006.7,Card
85087,2709,2023-05-03,28428.99,COD
85088,1793,2024-10-24,51273.83,Card
85089,83,2024-12-25,71752.08,Card
85090,1096,2023-06-28,1994.71,COD
85091,230,2022-03-24,13552.21,Card
85092,852,2023-11-02,7765.4,Card
85093,2811,2022-12-16,6479.78,Wallet
85094,1621,2023-08-02,4793.34,Card
85095,981,2022-06-20,8823.06,Card
85096,1029,2022-08-13,6621.4,Card
85097,923,2022-04-02,20077.27,UPI
85098,1185,2022-08-11,1644.24,UPI
85099,645,2022-08-01,313.11,NetBanking
85100,1715,2022-05-30,23762.47,NetBanking
85101,1513,2022-01-07,5526.86,Card
85102,5613,2022-11-14,5064.27,COD
85103,1843,2022-03-02,64364.48,UPI
85104,8234,2023-06-18,3014.16,NetBanking
85105,3232,2024-12-22,44485.27,COD
85106,1242,2024-10-19,10836.56,Card
85107,7772,2023-08-19,22894.06,Card
85108,202,2022-07-31,2680.08,Card
85109,1489,2023-09-24,1349.11,UPI
85110,1015,2022-07-09,976.22,UPI
85111,328,2024-10-19,3884.36,COD
85112,8676,2023-08-20,1238.31,Card
85113,931,2024-11-04,31827.64,NetBanking
85114,987,2022-02-01,11023.51,Card
85115,1481,2024-06-19,691.48,Card
85116,984,2022-08-05,9540.19,Card
85117,886,2022-12-04,89899.22,NetBanking
85118,987,2024-04-30,7667.96,UPI
85119,1797,2023-12-18,3610.0,NetBanking
85120,325,2023-12-08,3945.82,UPI
85121,1949,2022-12-21,17030.72,UPI
85122,615,2023-08-25,6597.06,UPI
85123,517,2022-10-16,6779.98,UPI
85124,209,2022-01-21,5508.53,Card
85125,1489,2022-09-17,7282.32,Card
85126,1326,2023-11-21,4759.05,UPI
85127,1710,2022-10-29,98301.81,COD
85128,1321,2024-01-08,48152.43,Wallet
85129,66,2024-02-13,10432.21,UPI
85130,1990,2022-07-11,302.36,NetBanking
85131,5022,2022-09-05,10778.43,Card
85132,86,2022-09-04,9586.63,UPI
85133,1989,2023-08-22,4016.06,UPI
85134,315,2023-09-09,28597.4,NetBanking
85135,963,2023-08-28,15343.81,UPI
85136,8688,2024-10-10,9337.56,Card
85137,12,2022-12-08,11981.76,Card
85138,1884,2023-11-21,21036.21,NetBanking
85139,3170,2024-12-18,4454.13,Card
85140,130,2024-03-18,1541.51,UPI
85141,203,2024-04-13,6414.52,COD
85142,34,2022-01-30,6135.42,Card
85143,56,2022-09-05,100418.51,UPI
85144,1339,2024-12-18,4013.41,UPI
85145,272,2024-09-22,7658.44,Card
85146,2016,2023-10-20,8332.55,UPI
85147,1933,2022-07-03,19282.96,COD
85148,449,2022-03-29,4734.36,UPI
85149,1948,2024-05-17,9309.6,UPI
85150,479,2024-01-26,44297.9,Card
85151,9246,2022-08-25,326.1,UPI
85152,1299,2022-04-07,2355.24,Card
85153,472,2024-08-30,75876.76,NetBanking
85154,1629,2022-04-01,8282.99,NetBanking
85155,274,2022-10-16,2440.76,NetBanking
85156,793,2024-05-11,9477.5,Wallet
85157,4409,2023-11-28,2234.3,Wallet
85158,1674,2023-09-06,2726.81,Wallet
85159,6277,2022-03-10,15048.15,Wallet
85160,5545,2022-10-18,8122.46,UPI
85161,1755,2022-07-07,176704.98,Wallet
85162,1429,2023-05-21,3456.56,Card
85163,1649,2022-03-08,4172.5,Card
85164,660,2024-10-13,2335.88,Card
85165,6069,2023-08-11,9059.72,Card
85166,224,2023-06-10,29996.81,NetBanking
85167,250,2023-04-17,3562.38,UPI
85168,8098,2023-12-28,192.88,UPI
85169,9437,2024-05-12,9624.8,UPI
85170,4794,2023-05-31,7461.61,Wallet
85171,694,2023-11-28,4372.64,UPI
85172,7471,2023-08-22,5872.75,UPI
85173,1708,2022-01-09,89128.12,UPI
85174,4329,2023-12-15,7352.55,UPI
85175,1439,2022-11-27,8041.57,UPI
85176,1462,2022-08-05,7141.98,UPI
85177,524,2024-12-05,28193.77,Card
85178,9630,2024-08-19,51416.92,Card
85179,153,2022-07-19,2395.25,UPI
85180,88,2023-07-18,7400.64,Card
85181,123,2024-03-22,10047.76,NetBanking
85182,847,2024-12-26,11202.36,COD
85183,5206,2022-01-09,2972.59,Card
85184,1401,2023-05-19,6472.64,UPI
85185,9009,2022-10-12,9676.76,Card
85186,1034,2022-01-03,14257.4,UPI
85187,1781,2023-11-14,2451.41,COD
85188,111,2023-11-17,10544.96,UPI
85189,1653,2023-12-21,3881.53,Card
85190,110,2024-05-25,3908.28,UPI
85191,7567,2023-10-15,64256.64,Card
85192,1180,2023-11-18,920.37,UPI
85193,782,2022-10-12,20006.17,Card
85194,214,2022-11-28,5229.61,UPI
85195,1620,2023-04-20,3082.39,Wallet
85196,1229,2024-08-22,8784.74,Wallet
85197,813,2023-10-26,5995.07,COD
85198,1654,2024-12-27,5401.9,COD
85199,797,2022-10-02,907.14,UPI
85200,1270,2022-02-22,4905.8,UPI
85201,3380,2023-06-08,5774.42,UPI
85202,1988,2024-05-21,8216.53,COD
85203,1134,2022-10-22,711.2,UPI
85204,808,2024-08-13,147589.89,COD
85205,158,2022-08-16,26219.1,Wallet
